event_date,user_pseudo_id,item_name,session_id,session_engaged,engagement_time_seconds
20221205,1798014369.1647494382,,1670244903,1,2.072
20221205,265491745.1670236451,,1670236454,1,110.934
20221205,1533108908.1670240649,,1670240648,0,4.946
20221205,265491745.1670236451,,1670242019,1,257.109
20221205,89515559.1670242321,,1670242320,1,66.273
20221205,424241042.1670226808,,1670226807,0,5.501
20221205,1836284269.1670227271,,1670227271,1,
20221205,773386044.1670238708,,1670238707,0,
20221205,223608285.1651834754,,1670245198,0,
20221205,851173320.1670235327,,1670235327,0,
20221205,355583014.1670231763,,1670231762,0,
20221205,1149287039.1670309937,,1670309936,0,
20221205,112612378.1670288283,,,,
20221205,651736734.1670274184,,1670284741,0,
20221205,430805877.1670298622,,1670298622,0,
20221205,1722771055.1670294762,,1670294762,0,
20221205,1667413157.1666636215,,1670300763,0,
20221205,600005939.1670295728,,1670295727,1,24.559
20221205,453443118.1670291111,,1670291110,0,
20221205,720170335.1670300335,,1670300335,1,16.034
20221205,1408645294.1670288328,,1670288327,0,
20221205,112612378.1670288283,,1670288282,1,75.271
20221205,1162601645.1670288441,,1670288441,1,5.502
20221205,1371689807.1669686442,,1670285521,1,3.213
20221205,55164222.1670142464,,1670290652,1,8.507
20221205,1628103256.1670306020,,1670306020,0,1.773
20221205,2140637015.1670308416,,1670308415,0,
20221205,1134932592.1670282437,,1670282437,0,
20221205,1545244650.1670274142,,1670274141,1,29.618
20221205,1199916647.1670276751,,1670276750,1,8.351
20221205,536622625.1670280235,,1670280234,0,1.115
20221205,376554964.1670264656,,1670264656,0,
20221205,2117312615.1670264675,,1670264674,1,19.386
20221205,451209595.1670266799,,1670266799,0,
20221205,776411716.1670267474,,1670267473,0,
20221205,1195124748.1670268959,,1670268958,0,
20221205,651736734.1670274184,,1670280987,0,
20221205,1615166880.1670274171,,1670274171,0,
20221205,651736734.1670274184,,1670274183,0,
20221205,429894925.1670277250,,1670277249,0,3.273
20221205,2121064112.1670277464,,1670277463,1,17.917
20221205,1626105827.1670262250,,1670265460,0,
20221205,532381032.1659384942,,1670274421,0,7.965
20221205,611729872.1668006187,,1670269231,0,4.822
20221205,1608648711.1666637710,,1670270479,0,
20221205,1371689807.1669686442,,1670271145,1,71.606
20221205,267314288.1668564232,,1670277458,0,3.751
20221205,1604069233.1669129981,,1670281125,0,2.946
20221205,1183204064.1667052059,,,,
20221205,1798014369.1647494382,,1670253522,0,
20221205,1749573473.1670248506,,1670248505,1,36.792
20221205,372487162.1670251795,,1670251796,1,21.611
20221205,1359009841.1670256955,,1670256955,1,11.765
20221205,1519958484.1670253137,,1670253137,1,10.065
20221205,533557671.1668215526,,1670259325,0,
20221205,1626105827.1670262250,,1670262250,0,
20221205,1183204064.1667052059,,1670262378,1,8.06
20221205,147454401.1670262399,,1670262398,0,
20221205,2147212475.1670258506,,1670258506,0,4.608
20221205,322687986.1670262578,,1670262577,0,
20221205,2010024387.1670263149,,1670263148,0,
20221205,1538717295.1670252186,,1670252185,1,15.618
20221205,912728040.1670253095,,1670253095,1,6.841
20221205,1541797401.1670252128,,1670252128,0,
20221205,1166512330.1670260943,,1670260942,0,
20221204,1420785765.1670137801,,1670137801,0,6.606
20221204,1564781935.1670183020,,1670183020,0,
20221204,745080538.1670158278,,1670158277,1,142.289
20221204,1276944400.1670167543,,1670167543,0,
20221204,215443130.1670162193,,1670162192,0,
20221204,55164222.1670142464,,1670142464,1,13.15
20221204,300312591.1670174714,,1670182011,0,8.173
20221204,300312591.1670174714,,1670174714,1,13.547
20221204,1371179270.1670198437,,1670198437,1,109.697
20221204,2113845289.1670198747,,1670198746,0,2.533
20221204,896727495.1670206450,,1670206450,1,21.06
20221204,1600356229.1670177184,,1670177184,1,12.243
20221204,1732433398.1670195239,,1670195239,0,0.736
20221204,546896368.1670198399,,1670198399,0,
20221204,653747657.1670212276,,1670212275,0,
20221204,513218605.1670178961,,1670178961,0,
20221204,1218051532.1670141949,,1670141949,0,
20221204,631423479.1670180970,,1670180970,0,
20221204,429727327.1670187461,,1670187461,1,8.328
20221204,786616691.1670173675,,1670173675,0,
20221204,983413818.1670187436,,1670187436,0,2.232
20221204,133639850.1670185118,,1670185118,1,
20221204,702458485.1670193757,,1670193757,1,42.266
20221204,607854416.1670194742,,1670194741,0,
20221204,1297493458.1670200287,,1670200287,0,
20221204,1069555642.1670192803,,1670192803,0,2.79
20221204,1187458540.1670197850,,1670197850,0,
20221204,819789203.1670212060,,1670212060,0,
20221204,1363123191.1665461840,,1670205673,1,116.806
20221204,1187266720.1670148905,,1670155052,1,68.576
20221204,1187266720.1670148905,,1670148830,1,467.065
20221204,1288989983.1670166293,,1670166292,0,6.281
20221204,594384866.1670166898,,1670166898,0,3.064
20221204,1618439729.1670177718,,1670177718,1,9.905
20221204,599565782.1670193600,,1670193599,1,168.983
20221204,2031601.1662272810,,1670142884,1,56.059
20221204,2031601.1662272810,,1670192625,1,33.393
20221204,2031601.1662272810,,1670194935,1,14.987
20221204,2031601.1662272810,,1670207824,1,4.031
20221204,2031601.1662272810,,1670203994,1,6.437
20221204,925464188.1668051022,,1670207296,0,2.844
20221204,317303208.1650988456,,1670182002,1,16.44
20221204,1049128397.1669676457,,1670183136,0,
20221204,1608648711.1666637710,,1670198160,1,5.968
20221204,418137811.1669631050,,1670216994,0,
20221204,903243264.1670083231,,1670195327,0,
20221204,1373569407.1667770375,,1670216580,1,1.433
20221204,533557671.1668215526,,1670220514,1,15.429
20221203,1200088293.1670083408,,1670083407,0,
20221203,1295377765.1670055976,,1670055976,1,34.505
20221203,1295377765.1670055976,,1670057985,0,
20221203,2031601.1662272810,,1670118267,1,4.528
20221203,2031601.1662272810,,1670124655,1,9.635
20221203,2087186580.1669953104,,1670135437,1,34.063
20221203,813490593.1670080427,,1670080427,0,6.728
20221203,1628392972.1670122348,,1670122348,0,7.202
20221203,1606486105.1670088829,,1670088829,0,
20221203,2139379062.1670082362,,1670082362,1,21.596
20221203,1011045626.1670062866,,1670062866,1,
20221203,525142393.1670062757,,1670062756,0,
20221203,449207462.1670101676,,1670101675,0,1.378
20221203,2118627212.1670106015,,1670106014,0,2.945
20221203,1583525957.1670089254,,1670089253,1,50.312
20221203,1079274190.1670103500,,1670103500,0,3.963
20221203,1792202406.1670094789,,1670094789,1,28.583
20221203,1448230525.1670088628,,1670088627,1,49.93
20221203,1187116107.1670088721,,1670088720,1,11.737
20221203,672467800.1670103178,,1670103178,0,
20221203,2080015547.1670056195,,1670056194,1,11.629
20221203,1406377509.1670057268,,1670057268,1,18.202
20221203,951264234.1670074010,,1670074011,1,138.754
20221203,478529022.1670080435,,1670080435,0,
20221203,903243264.1670083231,,1670083230,1,16.892
20221203,903243264.1670083231,,1670100550,0,
20221203,1674943225.1670101125,,1670101125,1,148.159
20221203,363604574.1670089824,,1670089824,1,
20221203,287340867.1670098860,,1670098859,0,
20221203,204393558.1670100269,,1670100269,0,
20221203,229462397.1670022084,,1670106731,1,
20221203,1890043321.1670107162,,1670107161,1,4.211
20221203,2045739334.1670125198,,1670125197,1,79.551
20221203,344447041.1670129680,,1670129680,0,0.045
20221203,323271226.1670130978,,1670130977,0,
20221203,289931805.1670108465,,1670108464,0,
20221203,1104155985.1670120030,,1670120030,0,
20221203,391627779.1670080565,,1670080564,1,5.195
20221203,893907793.1668979688,,1670080579,0,0.018
20221203,1687316636.1670073963,,1670073962,0,
20221203,1777239439.1670073946,,1670073945,1,61.227
20221203,391627779.1670080565,,1670104769,0,
20221203,855538224.1669438165,,1670105046,0,
20221203,855538224.1669438165,,1670125043,0,1.069
20221203,1725901415.1670071755,,1670071755,0,
20221203,347597185.1670084348,,1670084348,1,249.786
20221203,399670066.1659384098,,1670103974,0,
20221203,399670066.1659384098,,1670094383,1,12.84
20221203,996867852.1669959738,,1670096129,0,2.717
20221203,1119435592.1670089501,,1670089501,0,3.365
20221203,97076685.1670089538,,1670089556,1,90.254
20221203,399670066.1659384098,,1670099762,0,
20221203,708661399.1660080672,,1670108302,1,30.519
20221203,456390247.1670116036,,1670116038,0,
20221203,1608648711.1666637710,,1670130222,1,62.141
20221203,808143870.1668816568,,1670111136,1,3.22
20221203,139423077.1670111169,,1670111169,1,32.567
20221202,718107061.1667004758,,,,
20221202,822225850.1669548964,,1669981288,1,145.929
20221202,1296307842.1670048156,,1670048156,0,0.037
20221202,2062776220.1670019534,,1670019534,0,
20221202,1546086662.1670018932,,1670018931,0,
20221202,108225286.1669976187,,1669976186,0,
20221202,821175351.1670018822,,1670018821,0,
20221202,2083873884.1669975773,,1669975772,0,1.709
20221202,1335321535.1669975783,,1669975782,0,6.972
20221202,1697447474.1670030708,,1670030708,0,
20221202,427908963.1670022982,,1670022982,1,8.446
20221202,2066498566.1670023083,,1670023082,0,
20221202,1597612282.1669975971,,1669975971,1,32.752
20221202,324877859.1669976091,,1669976090,0,7.964
20221202,1935147832.1670013078,,1670013078,0,3.967
20221202,1935147832.1670013078,,1670048252,1,160.625
20221202,643652873.1670048565,,1670048564,0,3.561
20221202,1346220790.1670049988,,1670049987,0,
20221202,310848126.1669989549,,1669989549,1,44.808
20221202,1968690107.1669999766,,1669999765,0,
20221202,2015894463.1668171233,,1669998478,0,
20221202,1900514895.1669984587,,1669984586,0,
20221202,1887625182.1670018125,,1670018125,1,43.184
20221202,882717884.1669989110,,1669989109,1,
20221202,718107061.1667004758,,1670032943,1,8.773
20221202,492356588.1666731700,,1670033021,0,
20221202,755462407.1670014582,,1670014582,1,22.517
20221202,346620799.1652318590,,1669999440,0,
20221202,855538224.1669438165,,1669999740,0,
20221202,1475385671.1670017516,,1670017515,1,51.097
20221202,636267358.1669991854,,1669991854,1,40.667
20221202,4635318.1669969526,,1669969526,0,0.038
20221202,1256424760.1669969535,,1669969534,0,2.828
20221202,493744636.1670008598,,1670008598,0,
20221202,1574268420.1670047545,,1670047545,0,
20221202,567507700.1670048111,,1670048111,0,1.784
20221202,929344866.1670048117,,1670048117,0,3.104
20221202,1001019030.1670022045,,1670022044,0,
20221202,229462397.1670022084,,1670022084,1,54.625
20221202,667572542.1670022935,,1670022934,0,
20221202,823791986.1670012914,,1670012914,0,
20221202,1614868640.1670004167,,1670004167,0,
20221202,1352174897.1670004174,,1670004174,1,10.078
20221202,1614868640.1670004167,,1670009486,0,1.964
20221202,1352174897.1670004174,,1670009495,0,8.187
20221202,1614868640.1670004167,,1670035644,0,
20221202,1352174897.1670004174,,1670035651,1,10.794
20221202,1614868640.1670004167,,1670046721,0,
20221202,1352174897.1670004174,,1670046726,0,
20221202,1824549718.1669970724,,1669970724,0,
20221202,1220109307.1670006700,,1670006700,1,
20221202,549942090.1670007538,,1670007538,1,25.169
20221202,1454131477.1670031366,,1670031366,0,
20221202,2064199157.1670013922,,1670013924,1,11.827
20221202,1422324832.1669069875,,1670013967,0,
20221202,39246267.1670045012,,1670045012,1,0.038
20221202,1667273206.1670046362,,1670046361,0,
20221202,1117482071.1669979717,,1669979716,0,
20221202,350132466.1669988163,,1669988163,1,27.852
20221202,1333717680.1669988171,,1669988171,1,7.836
20221202,2109522127.1667608730,,1670000508,0,
20221202,437091649.1670001045,,1670001044,1,3.803
20221202,350132466.1669988163,,1669992408,1,17.078
20221202,1333717680.1669988171,,1669992409,0,
20221202,1303035863.1669782814,,1670010737,0,6.013
20221202,1303035863.1669782814,,1670006739,1,9.353
20221202,1204838763.1670008073,,1670008073,1,11.558
20221202,1758691490.1670019064,,1670019063,0,4.382
20221202,1157075211.1670013045,,1670013045,1,24.707
20221202,1385354634.1670013837,,1670013837,1,28.325
20221202,1303035863.1669782814,,1670036841,1,62.277
20221202,377393869.1669144864,,1670029984,0,
20221202,532381032.1659384942,,1670030741,0,5.748
20221202,532381032.1659384942,,1670036169,1,3.584
20221201,417714690.1669643622,,,,
20221201,2109522127.1667608730,,,,
20221201,723066979.1667326098,,,,
20221201,1474123320.1669891282,,1669891282,0,
20221201,1098814770.1668896962,,1669935599,0,1.267
20221201,123920482.1669911356,,1669911355,0,
20221201,749198251.1669934174,,1669934173,0,
20221201,1984883617.1669916110,,1669916110,0,
20221201,1620607472.1669934535,,1669934534,0,
20221201,868257785.1669948457,,1669948456,0,
20221201,1744947016.1669948491,,1669948491,0,
20221201,26991564.1669805707,,1669882701,0,
20221201,1595272496.1668804733,,1669919147,1,90.438
20221201,562260274.1669919251,,1669919251,1,10.65
20221201,607940875.1669865589,,1669940045,0,
20221201,541069681.1669929502,,1669929502,1,106.718
20221201,584256394.1669939124,,1669939123,0,5.563
20221201,612131035.1669897277,,1669897276,0,
20221201,1574924833.1669890469,,1669890469,0,
20221201,1374122960.1669887576,,1669887575,0,
20221201,2145993372.1669956291,,1669956290,1,27.927
20221201,417714690.1669643622,,1669925261,1,5.249
20221201,2118104120.1669643644,,1669949791,0,
20221201,1072147337.1669910926,,1669910926,1,36.52
20221201,963475485.1669906951,,1669916983,1,10.006
20221201,963475485.1669906951,,1669906950,1,33.953
20221201,1610568247.1669888999,,1669888999,0,
20221201,346620799.1652318590,,1669917694,1,59.287
20221201,1132964582.1669934182,,1669934181,0,0.007
20221201,1001237412.1669934499,,1669934499,1,133.103
20221201,2108524942.1669934957,,1669934956,0,3.23
20221201,723066979.1667326098,,1669937128,1,37.269
20221201,110009966.1669937405,,1669937405,1,7.519
20221201,855538224.1669438165,,1669943547,0,
20221201,2056521034.1669949083,,1669949082,1,48.986
20221201,723066979.1667326098,,1669962588,0,9.878
20221201,602423971.1669935249,,1669935249,0,
20221201,143828806.1669959286,,1669959285,1,61.854
20221201,288649675.1669959298,,1669959298,0,4.219
20221201,682319835.1669910837,,1669910837,0,3.439
20221201,730052386.1669928026,,1669928026,0,
20221201,1847352148.1669937609,,1669937608,0,
20221201,1939767775.1669353958,,1669955972,0,
20221201,968090678.1669954917,,1669954916,1,11.18
20221201,1695367927.1669954719,,1669954718,1,81.231
20221201,655757427.1669954732,,1669954731,0,6.676
20221201,805880916.1669909798,,1669909798,0,
20221201,1536945493.1669954392,,1669954392,0,
20221201,2046653418.1669903121,,1669903121,0,
20221201,422522638.1669903618,,1669903617,1,8.958
20221201,2139427276.1669920337,,1669920337,0,5.114
20221201,2132622907.1669912052,,1669912052,1,2.131
20221201,700684075.1669920264,,1669920263,0,0.056
20221201,755763352.1669913258,,1669913257,0,
20221201,54171389.1669913716,,1669913716,0,
20221201,1906717664.1669924149,,1669924149,0,
20221201,1062098466.1669934057,,1669934056,0,1.232
20221201,160772693.1669946842,,1669946841,1,8.911
20221201,2091894772.1669950157,,1669950157,1,
20221201,1490903308.1669951046,,1669951046,1,20.33
20221201,84625794.1669951327,,1669951326,1,
20221201,1668217462.1669959866,,1669959866,0,
20221201,2145172544.1669959878,,1669959878,1,18.666
20221201,78298594.1669954901,,1669954900,1,19.702
20221201,597190122.1669945770,,1669945769,1,33.91
20221201,1985710155.1669954487,,1669954486,1,0.007
20221201,2087186580.1669953104,,1669953104,1,99.824
20221201,1153130391.1669953143,,1669953143,1,54.526
20221201,2086001923.1669895271,,1669895271,0,2.059
20221201,1012898285.1668453033,,1669909653,1,9.714
20221201,740766140.1669556871,,1669917575,0,
20221201,317303208.1650988456,,1669928309,0,
20221201,145636622.1668983430,,1669928809,0,
20221201,2109522127.1667608730,,1669923752,0,
20221201,317303208.1650988456,,1669924770,0,1.531
20221201,2109522127.1667608730,,1669937220,1,29.722
20221201,754062656.1667583207,,1669937341,0,
20221201,476208661.1669952279,,1669952279,1,30.076
20221201,754062656.1667583207,,1669953951,0,
20221201,2109522127.1667608730,,1669954431,0,
20221201,1443371055.1669957833,,1669957832,0,2.297
20221201,996867852.1669959738,,1669959737,0,
20221201,651162001.1669916271,,1669916272,0,0.02
20221201,1954500668.1669917888,,1669917888,0,
20221130,1297531131.1666020671,,1669862029,0,3.821
20221130,1297531131.1666020671,,1669869588,0,
20221130,1724879672.1669820316,,1669820316,1,50.027
20221130,1713168903.1669832941,,1669832941,0,
20221130,1334783065.1669796338,,1669796337,1,0.035
20221130,837539541.1668773209,,1669811087,1,73.622
20221130,755550379.1640503472,,1669832868,1,42.546
20221130,1125287733.1667578284,,1669875934,0,
20221130,1482114222.1668180950,,1669801062,1,10.902
20221130,850234770.1669742302,,1669796745,0,
20221130,1817214663.1669815682,,1669815682,0,7.592
20221130,345357457.1656320765,,1669839363,0,
20221130,26991564.1669805707,,1669805706,1,6.791
20221130,2088049210.1669815602,,1669824283,0,
20221130,2088049210.1669815602,,1669815602,1,26.548
20221130,852619940.1669843552,,1669843552,0,
20221130,2136826360.1669843636,,1669843636,0,2.694
20221130,1598848547.1669575113,,1669841539,0,
20221130,607940875.1669865589,,1669865588,1,161.047
20221130,144375490.1669865595,,1669865595,0,4.479
20221130,521103862.1669736904,,1669792057,0,
20221130,101249563.1669792874,,1669792874,0,
20221130,25675312.1669805446,,1669805446,1,17.299
20221130,827578951.1669819602,,1669819602,0,9.026
20221130,1474890948.1641970279,,1669818272,0,1.576
20221130,668485107.1669793475,,1669793475,0,
20221130,1249816092.1669823939,,1669823939,0,1.759
20221130,1198307859.1669823958,,1669823958,1,17.658
20221130,770032026.1669827590,,1669827589,0,2.226
20221130,532789965.1669827614,,1669827614,0,
20221130,352164354.1669831540,,1669831540,0,
20221130,722298245.1669841136,,1669841136,1,54.085
20221130,818927626.1669194523,,1669793128,0,
20221130,1292896596.1669850672,,1669850672,1,14.972
20221130,36279890.1669850722,,1669850722,0,
20221130,1649479176.1669809685,,1669809684,0,
20221130,1430202770.1669755570,,1669814578,0,
20221130,346620799.1652318590,,1669840284,1,23.27
20221130,1133454343.1669796058,,1669796057,0,
20221130,888525708.1669824861,,1669824861,0,
20221130,888525708.1669824861,,1669833076,0,
20221130,855538224.1669438165,,1669847985,0,
20221130,695792783.1669822013,,1669822013,1,38.896
20221130,1067842120.1669844085,,1669844084,0,3.928
20221130,2109522127.1667608730,,1669847660,1,9.326
20221130,1479840617.1669851350,,1669851350,1,816.963
20221130,596824101.1669852060,,1669852059,1,9.15
20221130,665795725.1668056676,,1669834879,0,
20221130,1812555550.1668999771,,1669834302,0,
20221130,242768009.1668896220,,1669834886,0,
20221130,1303035863.1669782814,,1669851348,1,
20221130,2010125728.1652136260,,1669865550,0,5.926
20221130,1521130810.1648689026,,1669871516,1,7.207
20221130,596824101.1669852060,,1669860795,1,131.662
20221130,706048232.1669860951,,1669860950,1,34.272
20221130,2079909891.1669575047,,1669873703,1,30.674
20221130,1521130810.1648689026,,1669874688,0,
20221130,408637326.1669804693,,1669804693,1,36.406
20221130,1754444672.1669793308,,1669793308,1,
20221130,1644600639.1664766071,,1669827194,0,
20221130,630206659.1669822846,,1669822846,0,
20221130,655032905.1669845341,,1669845341,1,24.324
20221130,13029025.1669845425,,1669845424,0,
20221130,1599748758.1669846389,,1669846388,0,
20221130,386039819.1669847229,,1669847228,0,6.539
20221130,286466979.1669841855,,1669841855,1,9.714
20221130,480280047.1669842199,,1669842198,0,
20221130,782465750.1669853543,,1669853543,0,
20221130,958307437.1668819733,,1669847061,1,53.106
20221130,1555772584.1669862984,,1669862984,1,64.969
20221130,1435230847.1669859462,,1669859461,1,5.546
20221130,1972562027.1669862377,,1669862377,0,
20221130,905975528.1669864843,,1669864842,0,
20221130,138813083.1669855833,,1669855833,0,1.222
20221130,1266626695.1669859956,,1669859956,0,
20221130,141031115.1669862499,,1669862498,1,14.933
20221130,1414976700.1669862546,,1669862546,0,6.999
20221130,1008954950.1669862972,,1669862972,1,2.347
20221130,896574568.1669873870,,1669873869,0,
20221130,1031826423.1669875693,,1669875693,1,55.287
20221130,1088761782.1669875728,,1669875727,0,4.39
20221130,1394084218.1669864831,,1669864831,1,147.67
20221130,626493960.1669865100,,1669865099,0,
20221130,1218081494.1669844533,,1669844533,0,1.426
20221130,1154295577.1669868996,,1669868995,0,4.337
20221130,942248647.1669846485,,1669846485,0,
20221130,2101803356.1669829203,,1669829203,1,31.883
20221130,2140782033.1669829226,,1669829225,1,8.142
20221130,1008554007.1669829554,,1669829553,0,
20221130,725459653.1669849594,,1669849594,0,1.488
20221130,16024500.1669849600,,1669849599,1,12.647
20221130,51712663.1669829263,,1669829263,1,40.111
20221130,1773380139.1669829302,,1669829301,0,4.404
20221130,51712663.1669829263,,1669831221,0,
20221130,1451593425.1669833454,,1669833453,0,
20221130,655032905.1669845341,Coaching with Brenda,,,
20221130,1292896596.1669850672,Coaching with Brenda,,,
20221130,1479840617.1669851350,Traffic to Income™ Application interview,,,
20221130,596824101.1669852060,Traffic to Income™ Application interview,,,
20221130,141031115.1669862499,Coaching with Brenda,,,
20221129,1001053630.1669753222,,1669753222,1,77.351
20221129,413177917.1669772116,,1669772115,0,
20221129,332495869.1669762278,,1669762277,1,149.862
20221129,339523705.1669745763,,1669745762,1,9.993
20221129,2031352290.1669678066,,1669728255,1,80.637
20221129,364014346.1669742599,,1669742599,0,
20221129,151138950.1669756827,,1669756828,1,20.164
20221129,1808186108.1669753875,,1669753875,0,
20221129,1497439514.1669745062,,1669745062,1,8.64
20221129,198498700.1669741887,,1669741887,1,13.943
20221129,2059781960.1669685328,,1669748490,0,1.529
20221129,345357457.1656320765,,1669718900,1,4.428
20221129,1557952509.1669705137,,1669705140,1,46.711
20221129,837539541.1668773209,,1669708457,0,
20221129,850234770.1669742302,,1669742303,0,8.128
20221129,199944992.1669316249,,1669753155,0,
20221129,182335649.1669757370,,1669757371,1,29.214
20221129,1937417551.1669769364,,1669769364,1,26.269
20221129,1937417551.1669769364,,1669772502,0,9.51
20221129,1482114222.1668180950,,1669790463,1,10.005
20221129,2034095489.1669790480,,1669790480,1,15.513
20221129,933951808.1668739368,,1669773220,0,0.054
20221129,1052998309.1669740896,,1669740895,1,1.537
20221129,1430202770.1669755570,,1669755570,1,31.091
20221129,133212688.1669731126,,1669731126,0,
20221129,1455365006.1669731933,,1669731933,0,
20221129,2052089913.1669755732,,1669755732,0,3.093
20221129,713406749.1669755751,,1669755751,1,25.336
20221129,30450506.1669785184,,1669785183,1,28.648
20221129,1572372550.1669738203,,1669738202,0,
20221129,512996049.1669784605,,1669784605,0,
20221129,1789629904.1669722251,,1669722251,0,
20221129,684491493.1669716507,,1669716506,1,91.189
20221129,1437366348.1669741034,,1669741034,1,0.038
20221129,887831405.1669739167,,1669739166,1,5.585
20221129,1086767204.1669769146,,1669769146,0,
20221129,268808590.1669786249,,1669786249,0,0.05
20221129,329219792.1669785272,,1669785272,0,
20221129,246542377.1669781291,,1669781290,0,
20221129,1264251599.1669738719,,1669738718,1,26.967
20221129,1084980863.1669757529,,1669757528,1,12.799
20221129,1084980863.1669757529,,1669762791,0,
20221129,1845928594.1669715128,,1669715128,0,0.062
20221129,1673246693.1669743594,,1669743593,0,
20221129,521103862.1669736904,,1669736904,1,
20221129,345319476.1669778460,,1669778460,0,7.071
20221129,622889126.1669742641,,1669742641,0,
20221129,162536239.1668708346,,1669752673,0,1.163
20221129,900037923.1669755889,,1669755889,0,
