event_date,user_pseudo_id,item_name,session_id,session_engaged,engagement_time_seconds
20221123,1638310766.1669233915,,1669233914,0,1.653
20221123,899882398.1669233932,,1669233932,1,10.651
20221123,1638310766.1669233915,,1669244752,0,
20221123,1771086875.1669224560,,1669224559,0,
20221123,1556092893.1669212141,,1669212140,0,2.654
20221123,800095515.1669212124,,1669212124,1,2.881
20221123,2083755153.1669235370,,1669235370,0,
20221123,1023884705.1669239530,,1669239530,1,3.431
20221123,1635008882.1657452329,,1669198347,1,49.492
20221123,1077452056.1669188552,,1669197387,1,28.615
20221123,1077452056.1669188552,,1669244403,1,23.254
20221123,2084017228.1663607384,,1669228328,1,330.85
20221123,708661399.1660080672,,1669266456,1,17.172
20221123,1384932084.1668655276,,1669237942,1,15.705
20221123,381827603.1669160519,,1669185791,1,99.696
20221123,480922669.1669244128,,1669252900,1,11.733
20221123,480922669.1669244128,,1669265433,1,13.75
20221123,1614063787.1669051058,,1669239733,0,
20221123,818927626.1669194523,,1669248748,1,4.37
20221123,195235761.1668676760,Traffic to Income™ Application interview,,,
20221123,554833600.1668849830,,1669216049,0,
20221123,376876953.1668802326,,1669220307,0,
20221123,364633690.1668426151,,1669240845,0,5.176
20221123,264497179.1669155962,,1669231147,1,2.832
20221123,1251860364.1666738945,,1669205527,1,7.097
20221123,195235761.1668676760,,1669228893,1,108.866
20221123,428166917.1668655410,,1669238026,0,5.149
20221123,1771330011.1667951603,,1669215833,1,37.573
20221123,166639235.1668031030,,1669223748,1,3.879
20221122,133143818.1669180057,Traffic to Income™ Application interview,,,
20221122,593915080.1668680045,,1669127957,1,31.229
20221122,189627872.1669144257,,1669144256,0,3.434
20221122,1096773568.1669101106,,1669101106,0,1.926
20221122,1948698287.1669146315,,1669146315,0,4.829
20221122,1285603832.1669146246,,1669146245,0,
20221122,1604069233.1669129981,,1669129980,0,
20221122,472954751.1669141348,,1669141348,0,3.24
20221122,1392010826.1669158412,,1669158412,1,47.717
20221122,588439268.1669158879,,1669158879,1,14.684
20221122,1065395031.1668536794,,1669172677,0,
20221122,1156220358.1669167843,,1669167842,0,7.597
20221122,73365399.1669121611,,1669121611,1,13.453
20221122,374464171.1669132878,,1669132878,0,
20221122,1146948174.1669041917,,1669133822,1,22.091
20221122,1436336204.1669130438,,1669130438,0,1.244
20221122,1436336204.1669130438,,1669132744,0,
20221122,345357457.1656320765,,1669127161,1,21.322
20221122,1764908371.1668871038,,1669128827,0,
20221122,1764908371.1668871038,,1669126591,1,25.869
20221122,267507336.1669137568,,1669137570,1,86.006
20221122,267507336.1669137568,,1669144813,1,70.071
20221122,354532980.1669138283,,1669138283,1,68.025
20221122,56285757.1669145129,,1669145129,0,5.465
20221122,2140751163.1669177659,,1669177659,0,4.681
20221122,1648746239.1669157483,,1669157483,1,2.716
20221122,873993964.1669157494,,1669157493,0,4.066
20221122,77162407.1669132845,,1669132845,1,111.824
20221122,1034690412.1669104128,,1669104128,0,
20221122,1266940878.1669146093,,1669146092,0,
20221122,1300358281.1669146378,,1669146378,0,
20221122,1897101901.1669142311,,1669142310,1,
20221122,1897101901.1669142311,,1669145350,1,25.531
20221122,968669421.1669145546,,1669145546,0,2.266
20221122,215687657.1669113961,,1669113961,1,17.292
20221122,932909651.1669113982,,1669113982,1,6.326
20221122,1831405331.1669139307,,1669139307,1,91.353
20221122,335636034.1669123315,,1669123314,0,
20221122,2119561804.1669137141,,1669137141,0,1.146
20221122,1920609678.1669128322,,1669128323,1,197.882
20221122,2084017228.1663607384,,1669145410,1,23.424
20221122,940794508.1666664470,,1669177853,0,9.895
20221122,526937107.1669178211,,1669178211,1,7.305
20221122,1193518446.1669183538,,1669183537,0,7.591
20221122,468436011.1669112485,,1669112484,0,8.224
20221122,1419353023.1669132637,,1669132637,1,78.011
20221122,2125394021.1669141215,,1669141214,0,2.556
20221122,634741429.1669141682,,1669141681,1,5.872
20221122,1861828885.1669133137,,1669133137,1,12.684
20221122,352119230.1669134400,,1669134400,0,6.107
20221122,298858942.1669154230,,1669154230,0,
20221122,1447285609.1669148473,,1669148472,0,4.09
20221122,264497179.1669155962,,1669155963,1,6.924
20221122,112500867.1669145352,,1669145351,1,6.064
20221122,634741429.1669141682,,1669145468,1,19.285
20221122,634741429.1669141682,,1669154699,1,39.405
20221122,377393869.1669144864,,1669144863,0,
20221122,967293201.1669165681,,1669165681,1,8.746
20221122,492720483.1669162502,,1669162501,1,18.923
20221122,708661399.1660080672,,1669182359,1,38.153
20221122,708661399.1660080672,,1669185009,0,
20221122,1516780216.1668881462,,1669113083,0,
20221122,1782884752.1669117484,,1669117483,0,
20221122,382430342.1669119638,,1669119637,1,44.338
20221122,604331979.1669116419,,1669116419,0,5.029
20221122,1899632002.1669118611,,1669118610,1,64.026
20221122,1109892021.1669110466,,1669110465,1,23.615
20221122,1899632002.1669118611,,1669126542,1,44.709
20221122,1885598999.1669126624,,1669126624,0,
20221122,401419312.1669125226,,1669125225,1,49.505
20221122,839399344.1656271758,,1669147076,0,
20221122,839399344.1656271758,,1669144441,0,2.102
20221122,709608646.1669144278,,1669144278,0,
20221122,1219365098.1669145463,,1669145462,1,0.06
20221122,1285846341.1669149284,,1669149284,1,30.494
20221122,372041800.1669152386,,1669152386,0,
20221122,1282241276.1669174941,,1669174941,0,
20221122,217484973.1669162667,,1669162666,0,
20221122,1991345267.1669162751,,1669162750,0,
20221122,12268054.1669059259,,1669170741,0,
20221122,872123672.1662915915,,1669165430,1,37.106
20221122,2146243868.1668822393,,1669178483,1,98.014
20221122,10724731.1669178829,,1669178828,0,2.33
20221122,1306102950.1669169212,,1669169212,0,
20221122,676844718.1669175569,,1669175569,1,48.287
20221122,1306102950.1669169212,,1669171815,0,
20221122,922704287.1668832318,,1669178168,1,10.547
20221122,2030959315.1669164610,,1669164609,0,
20221122,1055142195.1669181582,,1669181581,0,0.038
20221122,195145128.1669185473,,1669185472,0,
20221122,846363342.1669153711,,1669153711,0,
20221122,981492504.1669149774,,1669149774,0,
20221122,1380578302.1668695885,,1669131788,0,
20221122,51861170.1669159724,,1669159723,0,
20221122,815212920.1669179456,,1669179456,0,1.979
20221122,133143818.1669180057,,1669180057,1,98.82
20221122,1185694734.1669177143,,1669177143,1,74.027
20221122,2050605596.1669152629,,1669152629,1,50.477
20221122,1120578017.1669181695,,1669181695,0,
20221122,1660356359.1669159768,,1669159768,0,
20221122,295713510.1669176929,,1669176928,0,1.029
20221122,738242673.1669176944,,1669176944,0,3.225
20221122,1937001078.1662559540,,1669120835,0,
20221122,634563874.1669156224,,1669156223,1,43.031
20221122,381827603.1669160519,,1669160519,1,31.122
20221122,381827603.1669160519,,1669185791,1,168.827
20221122,1479917966.1669186061,,1669186060,1,5.846
20221122,2049240625.1669115923,,1669115922,0,1.452
20221121,1761761692.1669061559,,1669061559,0,7.617
20221121,271314384.1669064804,,1669064804,1,21.411
20221121,741149540.1669085764,,1669085763,0,
20221121,549274364.1669046131,,1669046131,0,1.109
20221121,2006141933.1669053256,,1669053256,0,
20221121,1992420623.1669060882,,1669060881,0,
20221121,453300867.1669017816,,1669017815,0,
20221121,697228749.1669014022,,1669014022,0,
20221121,1077429621.1669041900,,1669041900,0,7.876
20221121,1146948174.1669041917,,1669041917,1,71.891
20221121,1662145520.1669050038,,1669050037,0,
20221121,211643380.1669019360,,1669019360,1,87.434
20221121,1293969116.1669034236,,1669034235,0,
20221121,239038888.1669080472,,1669080471,0,
20221121,1440827386.1669016020,,1669016020,1,63.797
20221121,1440827386.1669016020,,1669020490,1,15.378
20221121,1263370218.1669033696,,1669033696,1,14.649
20221121,264438756.1669091994,,1669091994,1,14.02
20221121,480248052.1650446710,,1669092058,0,
20221121,418828306.1669059932,,1669059931,1,24.125
20221121,672469582.1669024580,,1669024579,1,
20221121,409179152.1669062796,,1669062796,1,41.568
20221121,1034292848.1669086599,,1669086598,1,111.093
20221121,1225559178.1669055950,,1669055949,1,29.717
20221121,1423697868.1669055962,,1669055961,1,15.419
20221121,208607978.1669094176,,1669094176,0,
20221121,15025615.1669043025,,1669043025,1,8.955
20221121,842467571.1669063317,,1669063321,0,
20221121,1638412649.1669063323,,1669063329,0,
20221121,1160719239.1669063436,,1669063442,0,
20221121,497410224.1669065510,,1669065509,0,3.193
20221121,494864226.1669063337,,1669063337,0,
20221121,1907150510.1669063322,,1669063324,1,17.992
20221121,1958120378.1669063330,,1669063335,0,
20221121,25583449.1669063349,,1669063353,1,31.728
20221121,600194069.1669063495,,1669063498,1,17.619
20221121,1675273259.1669063336,,1669063339,0,
20221121,462303541.1669063328,,1669063330,0,
20221121,1739011574.1669063333,,1669063339,0,
20221121,1345316736.1669063305,,1669063311,1,37.075
20221121,1404972483.1669063321,,1669063328,0,
20221121,419346105.1669063361,,1669063367,0,
20221121,1418124354.1669063314,,1669063323,0,
20221121,1482021508.1669063324,,1669063326,1,48.964
20221121,1378139821.1669063327,,1669063333,0,
20221121,1006042613.1669063325,,1669063336,1,59.252
20221121,972068126.1669063347,,1669063348,1,29.951
20221121,330148104.1669063330,,1669063334,1,29.35
20221121,2001017089.1669063337,,1669063343,0,
20221121,1172352701.1669022686,,1669022685,1,1.03
20221121,266415478.1669022797,,1669022797,1,16.243
20221121,1988777711.1669065861,,1669065861,0,3.899
20221121,1518759506.1669082524,,1669085534,0,0.045
20221121,1518759506.1669082524,,1669082524,1,96.668
20221121,2006674413.1669035152,,1669035152,1,0.032
20221121,1577144053.1669019749,,1669019749,1,9.618
20221121,1784731933.1669019843,,1669019843,1,11.326
20221121,780819879.1669015945,,1669015945,1,10.529
20221121,419416006.1669027275,,1669027275,1,1.368
20221121,1001184291.1669047210,,1669047210,0,1.272
20221121,2124354428.1669047216,,1669047215,0,
20221121,1740060078.1669039344,,1669039344,0,
20221121,1986511234.1669053190,,1669053189,1,106.192
20221121,490370216.1669053268,,1669053268,1,8.027
20221121,1816428887.1669064314,,1669064314,1,9.019
20221121,2008872347.1669064342,,1669064341,1,85.534
20221121,1693266648.1669073907,,1669073907,0,
20221121,971492926.1669074159,,1669074158,0,
20221121,1765344677.1625623688,,1669087543,1,0.044
20221121,1781140185.1669090905,,1669090905,0,
20221121,1724392790.1669087329,,1669087328,0,
20221121,12268054.1669059259,,1669059258,0,0.054
20221121,8573895.1669059286,,1669059285,1,12.554
20221121,1640251868.1669077112,,1669077112,1,24.674
20221121,1363659325.1669077163,,1669077163,1,23.054
20221121,1576101099.1669061162,,1669061161,0,
20221121,2068831389.1663677824,,1669062953,0,0.043
20221121,1236374202.1669053858,,1669053858,0,
20221121,322097536.1669060830,,1669060830,0,
20221121,1046046687.1669022362,,1669022361,1,15.339
20221121,1293921678.1669063558,,1669063558,1,57.873
20221121,861974512.1669064040,,1669064039,1,17.145
20221121,1422324832.1669069875,,1669069874,0,
20221121,353922732.1669073003,,1669073003,0,
20221121,1023450298.1669092357,,1669092357,0,0.039
20221121,1395623608.1669099654,,1669099654,0,
20221121,995549768.1669042865,,1669042867,1,50.235
20221121,995549768.1669042865,,1669045538,0,
20221121,35998531.1669073505,,1669073507,1,23.146
20221121,157589683.1669074346,,1669074345,0,1.934
20221121,922787672.1669003811,,1669020298,0,
20221121,1838971631.1669021905,,1669021905,1,22.105
20221121,725227309.1669027705,,1669027705,0,
20221121,1574519100.1669027710,,1669027709,1,99.629
20221121,576331391.1669046851,,1669046851,1,6.046
20221121,381203623.1669046873,,1669046873,0,3.084
20221121,277454118.1669043094,,1669043093,1,8.109
20221121,277454118.1669043094,,1669045110,0,9.03
20221121,1614063787.1669051058,,1669051059,1,4.109
20221121,280912671.1669051253,,1669051252,0,
20221121,1596930487.1669058386,,1669058385,1,101.309
20221121,1295752648.1669061176,,1669061176,1,36.714
20221121,573514540.1669055084,,1669055084,0,
20221121,284867269.1669065599,,1669065603,1,54.238
20221121,1261204552.1669065614,,1669065613,1,47.056
20221121,29273400.1668794409,,1669070044,1,61.004
20221121,872123672.1662915915,,1669055842,1,7.48
20221121,1440827386.1669016020,,1669031389,1,28.791
20221121,1716895698.1658785659,,1669039517,0,
20221121,1716895698.1658785659,,1669051614,0,
20221121,922704287.1668832318,,1669090995,0,
20221121,922704287.1668832318,,1669100251,0,
20221121,2146243868.1668822393,,1669013519,1,11.243
20221121,2146243868.1668822393,,1669048826,1,24.275
20221121,2146243868.1668822393,,1669052148,0,
20221121,2146243868.1668822393,,1669058986,0,
20221121,2146243868.1668822393,,1669063466,1,43.452
20221121,162536239.1668708346,,1669064818,0,1.219
20221121,2146243868.1668822393,,1669079440,1,12.007
20221121,317303208.1650988456,,1669063770,1,12.3
20221121,1521130810.1648689026,,1669065880,0,
20221121,1521130810.1648689026,,1669054686,1,21.511
20221121,708661399.1660080672,,1669096490,1,47.233
20221121,545262819.1665591023,,1669064535,0,
20221121,1337653568.1664521736,,1669077217,1,37.438
20221121,1764908371.1668871038,,1669032847,0,
20221121,1764908371.1668871038,,1669058867,0,
20221121,1764908371.1668871038,,1669054642,1,
20221121,35998531.1669073505,,1669085242,1,10.733
20221121,1867415699.1664941764,,1669013221,1,12.181
20221121,1367948571.1668103319,,1669045560,0,9.358
20221121,1595272496.1668804733,,1669053665,0,
20221121,1295752648.1669061176,,1669068407,0,
20221121,67553932.1667855991,,1669069093,0,1.961
20221121,1812555550.1668999771,,1669056729,0,
20221121,837539541.1668773209,,1669020487,0,
20221121,1910359991.1668823987,,1669048343,1,60.001
20221121,940794508.1666664470,,1669091770,0,
20221121,376876953.1668802326,,1669026449,1,
20221121,1930293717.1668439227,,1669044232,0,
20221121,26452164.1664398690,,1669076270,1,2.806
20221121,157589683.1669074346,,1669085244,0,
20221120,643429494.1668932465,,1668932465,1,19.994
20221120,1128263587.1669000952,,1669000952,0,
20221120,291391964.1668943654,,1668943654,0,
20221120,2027768893.1668985173,,1668985173,0,0.039
20221120,1076644547.1668943375,,1668943387,0,
20221120,837539541.1668773209,,1668949471,1,27.245
20221120,837539541.1668773209,,1668941908,0,
20221120,1125287733.1667578284,,1668953530,0,
20221120,837539541.1668773209,,1669008156,0,
20221120,837539541.1668773209,,1669004604,1,
20221120,635211996.1669007283,,1669007282,0,
20221120,1556695887.1668967800,,1668967800,1,3.627
20221120,455663728.1668987161,,1668987160,0,
20221120,170803723.1668983645,,1668983645,0,
20221120,1764908371.1668871038,,1669011445,1,40.296
20221120,1340558262.1665428543,,1668968597,0,
20221120,502288586.1668940248,,1668940248,0,3.184
20221120,1261260637.1668975322,,1668975322,0,
20221120,1592664160.1668945886,,1668945885,0,0.064
20221120,97280117.1668948336,,1668948336,1,0.039
20221120,568128657.1668979698,,1668979698,0,
20221120,1610269571.1668975500,,1668975499,0,0.053
20221120,276413019.1668963780,,1668963780,1,10.186
20221120,1827370139.1668963913,,1668963912,0,
20221120,1016184807.1668970987,,1668970987,0,
20221120,919369040.1668983758,,1668983757,1,
20221120,2058130632.1668984245,,1668984245,1,36.297
20221120,1398326755.1668927265,,1668930091,1,78.666
20221120,1628812906.1668982046,,1668982046,0,5.782
20221120,810788707.1668982099,,1668982098,1,16.898
20221120,1531123860.1668930906,,1668930906,1,29.266
20221120,922787672.1669003811,,1669003810,0,
20221120,519444589.1668930114,,1668930114,1,63.002
20221120,123642558.1668945358,,1668945357,0,
20221120,1394499690.1668956329,,1668956328,0,0.053
20221120,1509611701.1668971470,,1668971469,1,67.931
20221120,1331009280.1668968122,,1668968122,1,
20221120,1444194454.1668963475,,1668963474,0,
20221120,2124306642.1667353877,,1668971458,0,
20221120,1524264772.1668966895,,1668966894,0,
20221120,1092394021.1668989903,,1668989902,1,85.394
20221120,1588125507.1668991860,,1668991859,0,
20221120,687573140.1668992466,,1668992465,1,61.263
20221120,1665049257.1668992624,,1668992624,1,16.036
20221120,1202622130.1668979021,,1668979020,0,
20221120,1819739718.1668979607,,1668979606,0,
20221120,1584161391.1668982355,,1668982354,0,1.285
20221120,213042286.1668982362,,1668982362,1,6.022
20221120,1484431508.1668987769,,1668987769,1,98.807
20221120,620335457.1668983642,,1668983642,1,2.808
20221120,1939828172.1669003860,,1669003859,0,1.371
20221120,65410852.1668709577,,1669003871,0,2.726
20221120,718244170.1669001534,,1669001534,0,
20221120,1670336632.1668996963,,1668996962,0,
20221120,1106676673.1669008763,,1669008763,0,2.586
20221120,911368039.1669008775,,1669008775,0,2.447
20221120,1449884174.1668995968,,1668995967,1,15.127
20221120,488413167.1668962916,,1668962916,0,
20221120,872123672.1662915915,,1668966881,1,1.107
20221120,872123672.1662915915,,1668981535,0,
20221120,872123672.1662915915,,1668977434,0,
20221120,872123672.1662915915,,1669003205,1,
20221120,872123672.1662915915,,1669006239,0,
20221120,448841621.1668945023,,1668945023,1,20.721
20221120,1276684275.1668991970,,1668991970,0,
20221120,145636622.1668983430,,1668983429,1,149.464
20221120,364795391.1668996919,,1668996918,0,
20221120,2146243868.1668822393,,1669013519,1,11.646
20221120,182441335.1666330595,,1668991356,1,28.092
20221120,519337433.1668984988,,1668990396,0,4.836
20221120,519337433.1668984988,,1668984988,0,
20221120,976309825.1668986943,,1668986942,1,46.164
20221120,1256819099.1668987050,,1668987050,1,6.986
20221120,1515323651.1669004175,,1669004175,0,
20221120,1302346666.1669013906,,1669013905,0,
20221120,1187036885.1668948290,,1668948290,0,
20221120,754573366.1668929257,,1668929256,1,81.179
20221120,175978636.1668935305,,1668935305,0,
20221120,1598910717.1668945172,,1668945172,0,
20221120,2029007837.1668939726,,1668939725,0,0.025
20221120,248142582.1668960490,,1668960490,1,
20221120,142367775.1668962895,,1668962895,1,156.668
20221120,1467725795.1668962921,,1668962920,1,7.676
20221120,516262763.1668971235,,1668971235,0,
20221120,1728285218.1668990252,,1668990252,0,0.051
20221120,1190065184.1668979044,,1668979043,0,
20221120,1998194430.1668980647,,1668980646,1,154.329
20221120,452270474.1668981508,,1668981507,0,0.046
20221120,1665202338.1668978204,,1668978203,1,21.172
20221120,1879811077.1668983807,,1668983806,0,
20221120,838963064.1668983986,,1668983985,0,
20221120,1227167878.1668984061,,1668984060,1,13.77
20221120,1537985343.1668994597,,1668994596,1,89.203
20221120,299108965.1669007238,,1669007237,0,1.171
20221120,1039180319.1669013583,,1669013583,1,1.151
20221120,1074386597.1668942234,,1668942234,1,49.988
20221120,379606500.1669005990,,1669005989,1,19.86
20221120,1930293717.1668439227,,1668977455,1,465.243
20221120,288019542.1668983656,,1668983667,1,9.459
20221120,317303208.1650988456,,1668971294,1,
20221120,1932879658.1666808673,,1668956286,0,0.011
20221120,67553932.1667855991,,1668969080,1,13.548
20221120,708661399.1660080672,,1668992461,1,29.089
20221120,1867415699.1664941764,,1668999115,1,7.585
20221120,1236240312.1668314156,,1668999523,1,13.074
20221120,317303208.1650988456,,1668999732,1,16.751
20221120,1812555550.1668999771,,1668999771,1,67.537
20221120,748279228.1668999780,,1668999779,1,94.675
20221120,1418865652.1669007389,,1669007389,1,395.139
20221120,1867415699.1664941764,,1669013221,1,21.815
20221120,2068748504.1664941825,,1669013227,1,16.802
20221120,229606463.1668981404,,1668981404,0,
20221120,1509611701.1668971470,Black Friday TTI Admissions,,,
20221120,748279228.1668999780,Traffic to Income™ Application interview,,,
20221120,2068748504.1664941825,Traffic to Income™ Application interview,,,
20221119,753049028.1668862124,Traffic to Income™ Application interview,,,
20221119,undefined,Coaching with Brenda,,,
20221119,1933191506.1668873060,,1668873060,1,20.958
20221119,348825383.1668862114,,1668862114,0,1.317
20221119,753049028.1668862124,,1668862123,1,70.179
20221119,1516780216.1668881462,,1668881461,0,
20221119,533516172.1668920650,,1668920649,1,17.806
20221119,2072691810.1668920663,,1668920663,1,9.989
20221119,307340493.1668894224,,1668898444,1,15.359
20221119,307340493.1668894224,,1668894223,1,105.261
20221119,288892937.1668894335,,1668894334,1,27.004
20221119,1449417302.1668879170,,1668879170,1,144.901
20221119,1211382938.1668879331,,1668879330,0,8.701
20221119,2106334846.1668881414,,1668881413,0,
20221119,398132537.1668857276,,1668857276,1,42.605
20221119,1398326755.1668927265,,1668927265,1,33.991
20221119,1764908371.1668871038,,1668871055,0,0.716
20221119,1291640953.1668914546,,1668914546,1,42.994
20221119,953397394.1668890487,,1668890487,0,
20221119,79686750.1668857252,,1668857251,0,0.047
20221119,640750447.1668857269,,1668857269,1,39.4
20221119,239291075.1668883948,,1668883948,1,19.311
20221119,1944412051.1668880564,,1668880564,0,6.381
20221119,487410844.1668880565,,1668880564,0,
20221119,1518908370.1668909017,,1668909016,1,9.099
20221119,337989970.1668913711,,1668913710,1,12.646
20221119,633178298.1668898915,,1668898915,0,7.562
20221119,1636022144.1668879837,,1668879837,0,
20221119,1175562401.1668887949,,1668887948,0,
20221119,1180628776.1668888267,,1668888267,1,50.525
20221119,1591950907.1668876909,,1668876909,1,9.537
20221119,210260105.1668884706,,1668884706,0,
20221119,1603376019.1668907144,,1668907143,1,11.768
20221119,1603376019.1668907144,,1668919550,0,
20221119,668944728.1668843184,,1668843183,1,11.102
20221119,509141788.1668871494,,1668871493,0,
20221119,1953119856.1668885734,,1668885733,0,
20221119,1958448880.1668857502,,1668857502,1,17.736
20221119,1015339186.1668177743,,1668857593,1,5.396
20221119,1115558258.1668877995,,1668877994,0,
20221119,1115558258.1668877995,,1668880502,0,
20221119,842317123.1668887012,,1668887012,1,18.66
20221119,713337542.1668875409,,1668875409,1,3.45
20221119,990486338.1668875441,,1668875441,1,29.855
20221119,1098814770.1668896962,,1668896961,0,1.651
20221119,365236928.1668898208,,1668898208,0,
20221119,1984148980.1668897556,,1668897556,0,
20221119,1720527534.1668892598,,1668892598,0,
20221119,844439022.1668915269,,1668915269,1,12.871
20221119,1660518677.1668907469,,1668907468,0,
20221119,1247603279.1668920012,,1668920011,1,312.683
20221119,1148666317.1668923342,,1668923341,1,12.078
20221119,1944590182.1668926112,,1668926112,0,
20221119,1337443.1668886118,,1668886118,0,1.398
20221119,365032134.1668849788,,1668849788,1,65.464
20221119,554833600.1668849830,,1668849829,1,4.775
20221119,848616585.1668886359,,1668886359,1,65.043
20221119,848616585.1668886359,,1668906345,1,35.651
20221119,771529951.1668870753,,1668870752,1,15.75
20221119,121803487.1657031070,,1668870567,1,7.639
20221119,575548117.1667927944,,1668904914,1,6.46
20221119,575548117.1667927944,,1668895609,1,27.279
20221119,2042993433.1668907568,,1668907572,1,497.622
20221119,1465180560.1668896243,,1668896244,1,18.944
20221119,762977643.1668886608,,1668886608,1,83.231
20221119,611729872.1668006187,,1668887840,1,110.262
20221119,708661399.1660080672,,1668891703,1,52.227
20221119,708661399.1660080672,,1668896196,0,
20221119,242768009.1668896220,,1668896220,0,
20221119,708661399.1660080672,,1668922353,0,5.876
20221119,1979494459.1668840306,,1668877204,1,49.059
20221119,390522890.1668367517,,1668886430,1,21.16
20221118,1624357963.1668823719,Coaching with Brenda,,,
20221118,1431688207.1664962648,,1668767228,1,69.932
20221118,265633843.1668767239,,1668767238,1,7.878
20221118,784945914.1668780040,,1668780040,0,
20221118,133314822.1668758741,,1668758740,0,
